ID,Node,Technology,Fuel,Capacity,Efficiency,Emission,VariableCost,Latitude,Longitude
p1887,n4739,ror,hydro,0.3484,1,0,0,51.344339,8.896179
p1888,n4740,ror,hydro,4.083,1,0,0,50.85971,9.621277
p1889,n4741,ror,hydro,1.9398,1,0,0,51.194836,9.529266
p1890,n4742,ror,hydro,4.4942,1,0,0,51.306579,9.552612
p1891,n4743,ror,hydro,8.375,1,0,0,52.390687,8.893433
p1892,n4745,ror,hydro,0.06,1,0,0,52.004,8.759
p1893,n4746,ror,hydro,0.043,1,0,0,51.908,8.429
p1894,n4747,ror,hydro,0.027,1,0,0,51.888,8.429
p1895,n4748,ror,hydro,0.095,1,0,0,51.668297,8.815155
p1896,n4751,ror,hydro,0.173,1,0,0,52.104818,8.665466
p1897,n4752,ror,hydro,0.081,1,0,0,51.994,8.952
p1898,n4753,ror,hydro,0.12,1,0,0,51.974,8.952
p1899,n4754,ror,hydro,0.6111,1,0,0,51.707459,8.691559
p1900,n4755,ror,hydro,0.031,1,0,0,52.245461,9.122772
p1901,n4756,ror,hydro,3.525,1,0,0,52.277401,9.652863
p1902,n4757,ror,hydro,6.49531,1,0,0,49.957405,10.784454
p1903,n4758,ror,hydro,4.289,1,0,0,49.987435,9.924774
p1904,n4759,ror,hydro,3.916,1,0,0,49.950336,10.081329
p1905,n4760,ror,hydro,3.85705,1,0,0,49.407399,10.80368
p1906,n4761,ror,hydro,0.4775,1,0,0,51.627395,9.748993
p1907,n4762,ror,hydro,4.40439,1,0,0,51.466841,9.832764
p1908,n4763,ror,hydro,2.685,1,0,0,51.980651,9.775085
p1909,n4764,ror,hydro,5.4983,1,0,0,50.942854,10.393066
p1910,n4765,ror,hydro,11.12672,1,0,0,49.628504,11.023407
p1911,n4766,ror,hydro,6.2165,1,0,0,49.992733,11.026154
p1912,n4767,ror,hydro,8.9025,1,0,0,51.47454,11.017914
p1913,n4768,ror,hydro,0.95,1,0,0,52.379791,9.889069
p1914,n4769,ror,hydro,0.055,1,0,0,52.337856,10.022278
p1915,n4770,ror,hydro,1.4903,1,0,0,52.198349,9.946747
p1916,n4771,ror,hydro,0.525,1,0,0,52.296,10.301
p1917,n4774,ror,hydro,0.211,1,0,0,52.198349,10.511169
p1918,n4775,ror,hydro,0.19,1,0,0,52.268,10.453
p1919,n4777,ror,hydro,14.4733,1,0,0,49.939731,10.259857
p1920,n4780,ror,hydro,4.6255,1,0,0,51.580483,9.394684
p1921,n4781,ror,hydro,0.067,1,0,0,50.158,8.619
p1922,n4783,ror,hydro,0.561,1,0,0,50.406767,11.046753
p1923,n4784,ror,hydro,3.863,1,0,0,50.66252,8.484192
p1924,n4785,ror,hydro,2.0252,1,0,0,50.131143,10.030518
p1925,n4786,ror,hydro,0.24,1,0,0,50.816348,6.04248
p1926,n4787,ror,hydro,5.193,1,0,0,49.834,6.699
p1927,n4788,ror,hydro,0.493,1,0,0,49.814,6.699
p1928,n4790,ror,hydro,0.056,1,0,0,51.800123,8.245239
p1929,n4791,ror,hydro,0.7251,1,0,0,51.76529,9.249115
p1930,n4844,ror,hydro,1.2,1,0,0,49.303,6.699
p1931,n4847,ror,hydro,0.142,1,0,0,49.953,7.857
p1932,n4848,ror,hydro,0.2446,1,0,0,49.933,7.857
p1933,n4852,ror,hydro,0.25,1,0,0,49.155664,9.062347
p1934,n4854,ror,hydro,5.22,1,0,0,49.927356,9.908295
p1935,n4855,ror,hydro,3.651,1,0,0,49.979488,8.97995
p1936,n5534,ror,hydro,1.68,1,0,0,53.563152,11.46286
p1937,n5536,ror,hydro,0.672,1,0,0,53.065976,11.946259
p1938,n5539,ror,hydro,0.0075,1,0,0,52.593038,13.410187
p1939,n5541,ror,hydro,0.15684,1,0,0,53.079,14.252
p1940,n5542,ror,hydro,0.0842,1,0,0,54.14366,12.128323
p1941,n5546,ror,hydro,0.1055,1,0,0,53.769,12.206
p1942,n5552,ror,hydro,0.0065,1,0,0,54.103,13.601
p1943,n5554,ror,hydro,0.0295,1,0,0,53.334153,12.253876
p1944,n5556,ror,hydro,0.0205,1,0,0,52.733797,11.759491
p1945,n5592,ror,hydro,0.022,1,0,0,53.621838,13.351135
p1946,n5596,ror,hydro,0.015,1,0,0,53.574569,13.216553
p1947,n5599,ror,hydro,0.25,1,0,0,52.844253,13.208313
p1948,n5644,ror,hydro,0.7,1,0,0,53.108865,8.32489
p1949,n5656,ror,hydro,0.02715,1,0,0,52.918839,8.070831
p1950,n5659,ror,hydro,0.301,1,0,0,52.94781,8.466339
p1951,n5662,ror,hydro,10.03,1,0,0,52.990817,8.878326
p1952,n5663,ror,hydro,9.515,1,0,0,52.820193,8.982697
p1953,n5666,ror,hydro,0.025,1,0,0,53.054,9.234
p1954,n5667,ror,hydro,0.167,1,0,0,53.034,9.234
p1955,n5672,ror,hydro,0.015,1,0,0,53.961742,9.569092
p1956,n5673,ror,hydro,0.304,1,0,0,53.006521,10.395813
p1957,n5677,ror,hydro,0.015,1,0,0,53.443899,9.883575
p1958,n5678,ror,hydro,0.025,1,0,0,54.315,9.76
p1959,n5681,ror,hydro,0.11,1,0,0,53.712,9.971
p1960,n5683,ror,hydro,0.295,1,0,0,54.334829,10.118415
p1961,n5684,ror,hydro,2.2,1,0,0,54.249982,10.162354
p1962,n5685,ror,hydro,0.058,1,0,0,53.435719,10.458984
p1963,n5686,ror,hydro,0.7855,1,0,0,53.264392,10.441132
p1964,n5687,ror,hydro,0.238,1,0,0,53.833891,10.548248
p1965,n5688,ror,hydro,0.033,1,0,0,53.947196,10.881958
p1966,n5689,ror,hydro,0.016,1,0,0,53.882,10.757
p1967,n5690,ror,hydro,1.675,1,0,0,53.862,10.757
p1968,n5693,ror,hydro,0.15,1,0,0,52.69969,7.24411
p1969,n5696,ror,hydro,0.09764,1,0,0,54.732,9.407
p1970,n5714,ror,hydro,0.1,1,0,0,54.383756,10.324402
p1971,n5734,ror,hydro,0.015,1,0,0,54.792768,9.253235
p1972,n5738,ror,hydro,0.09,1,0,0,52.591369,8.815155
p1973,n6842,ror,hydro,4.521,1,0,0,51.628,7.696
p1974,n6845,ror,hydro,0.165,1,0,0,49.135003,8.687439
p1975,n6846,ror,hydro,0.9002,1,0,0,49.315,8.648
p1976,n6847,ror,hydro,0.011,1,0,0,49.295,8.648
p1977,n6848,ror,hydro,0.02,1,0,0,52.364,9.279
p1978,n6849,ror,hydro,0.1375,1,0,0,52.344,9.279
p1979,n6850,ror,hydro,0.0099,1,0,0,51.817105,13.083344
p1980,n6852,ror,hydro,6.3,1,0,0,49.526,8.546
p1981,n6853,ror,hydro,0.2895,1,0,0,47.61638306,9.663429844
p1982,n7151,ror,hydro,2.9094,1,0,0,48.80955365,9.357741096
p1983,n7261,ror,hydro,0.2845,1,0,0,50.05625693,9.069206266
p1984,n7266,ror,hydro,0.4,1,0,0,49.467,8.598
p1985,n7267,ror,hydro,7.15,1,0,0,49.447,8.598
p1986,n7268,ror,hydro,0.4665,1,0,0,49.444,7.605
p1987,n7270,ror,hydro,4.725,1,0,0,49.103,9.123
p1988,n7271,ror,hydro,13.9865,1,0,0,49.083,9.123
p1989,n7272,ror,hydro,2.612,1,0,0,52.02686869,11.86080573
p1990,n7273,ror,hydro,3.4297,1,0,0,47.62718878,7.61211063
p1991,n7276,ror,hydro,5.13667,1,0,0,47.63669112,9.802352407
p1992,n7278,ror,hydro,2.037,1,0,0,48.63849157,9.436338729
p1993,n7279,ror,hydro,2.0835,1,0,0,47.90642777,8.413851382
p1994,n7280,ror,hydro,1.288,1,0,0,47.964181,8.503418
p1995,n7281,ror,hydro,1.4785,1,0,0,48.75610459,9.442251622
p1996,n7282,ror,hydro,0.042,1,0,0,50.92743082,6.807611836
p1997,n7487,ror,hydro,5.069,1,0,0,50.894372,11.597443
p1998,n7610,ror,hydro,0.024,1,0,0,52.704683,12.978973
p1999,n7637,ror,hydro,0.011,1,0,0,52.114096,14.440155
p2000,n7641,ror,hydro,15.3897,1,0,0,50.959292,13.128662
p2001,n7649,ror,hydro,2.968,1,0,0,47.800242,8.878326
p2002,n7652,ror,hydro,0.344,1,0,0,49.408,7.177
p2003,n7672,ror,hydro,4.6329,1,0,0,51.010299,10.345001
p2004,n7682,ror,hydro,3,1,0,0,51.567681,12.171478
p2005,n7688,ror,hydro,0.045,1,0,0,53.559073,12.553253
p2006,n7711,ror,hydro,0.442,1,0,0,49.349283,6.844482
p2007,n7712,ror,hydro,0.079,1,0,0,50.306007,8.12439
p2008,n7721,ror,hydro,0.17,1,0,0,53.562,12.133
p2009,n7726,ror,hydro,0.011,1,0,0,53.188756,13.94165
p2010,n7745,ror,hydro,7.711,1,0,0,49.884017,10.020905
p2011,n7756,ror,hydro,8.7328,1,0,0,49.60804,10.007172
p2012,n7760,ror,hydro,0.055,1,0,0,53.625095,11.725159
p2013,n7769,ror,hydro,18.1654,1,0,0,47.538,11.216
p2014,n7783,ror,hydro,12.7995,1,0,0,48.281365,10.06485
p2015,n7788,ror,hydro,0.0075,1,0,0,51.825593,13.165741
p2016,n7790,ror,hydro,0.289,1,0,0,49.845,6.632
p2017,n7805,ror,hydro,1.028,1,0,0,50.66339,12.906189
p2018,n7823,ror,hydro,4.5055,1,0,0,49.546598,6.619263
p2019,n7850,ror,hydro,1.3136,1,0,0,48.441045,11.02066
p2020,n7852,ror,hydro,0.011,1,0,0,51.899376,8.544617
p2021,n7857,ror,hydro,2.43,1,0,0,48.370848,11.737518
p2022,n7870,ror,hydro,0.006,1,0,0,52.261434,14.317932
p2023,n7879,ror,hydro,0.0015,1,0,0,53.084952,9.025269
p2024,n7884,ror,hydro,1.7095,1,0,0,52.170563,9.070587
p2025,n7889,ror,hydro,0.368,1,0,0,49.413,8.308
p2026,n7892,ror,hydro,2.544,1,0,0,51.063839,12.626038
p2027,n7897,ror,hydro,2.758,1,0,0,51.388923,8.856354
p2028,n7907,ror,hydro,1.059,1,0,0,50.867511,12.062988
p2029,n7910,ror,hydro,13.7865,1,0,0,49.782151,9.50592
p2030,n7916,ror,hydro,0.039,1,0,0,51.76529,12.988586
p2031,n7933,ror,hydro,3.3254,1,0,0,50.952371,13.808441
p2032,n7934,ror,hydro,0.4555,1,0,0,52.838447,13.314056
p2033,n7938,ror,hydro,0.1648,1,0,0,51.76869,9.770966
p2034,n7939,ror,hydro,0.045,1,0,0,53.648708,13.274231
p2035,n7941,ror,hydro,0.22,1,0,0,52.459357,7.969208
p2036,n7944,ror,hydro,5.584,1,0,0,48.459263,10.453491
p2037,n7959,ror,hydro,3.2849,1,0,0,48.451066,9.185944
p2038,n7967,ror,hydro,0.0505,1,0,0,53.012305,12.075348
p2039,n7975,ror,hydro,0.3225,1,0,0,48.867425,8.477325
p2040,n7976,ror,hydro,0.697,1,0,0,51.037076,7.546234
p2041,n7984,ror,hydro,1.2597,1,0,0,48.391826,12.788086
p2042,n7988,ror,hydro,0.0185,1,0,0,52.37308413,12.9357145
p2043,n7989,ror,hydro,0.011,1,0,0,53.116284,13.930664
p2044,n7996,ror,hydro,0.841,1,0,0,50.814612,8.059845
p2045,n7998,ror,hydro,3.991,1,0,0,51.145756,9.125519
p2046,n8013,ror,hydro,0.057,1,0,0,49.22836,8.894806
p2047,n8016,ror,hydro,0.011,1,0,0,50.6303,11.601562
p2048,n8028,ror,hydro,0.067,1,0,0,51.697246,7.693176
p2049,n8043,ror,hydro,0.025,1,0,0,54.258005,10.053864
p2050,n8045,ror,hydro,11.0527,1,0,0,48.027,10.761
p2051,n8046,ror,hydro,17.3389,1,0,0,48.007,10.761
p2052,n8055,ror,hydro,0.016,1,0,0,51.955268,8.4375
p2053,n4583,steam,waste,5.7,1,0,7.2,49.340336,7.029877
p2054,n4585,steam,waste,5.46,1,0,7.2,51.54,6.714
p2055,n4621,steam,waste,0.075,1,0,7.2,50.397138,8.11203
p2056,n4641,steam,waste,8.053,1,0,7.2,51.454863,6.591797
p2057,n4646,steam,waste,1.358,1,0,7.2,51.524,7.314
p2058,n4647,steam,waste,1.575,1,0,7.2,51.504,7.314
p2059,n4666,steam,waste,4.75,1,0,7.2,51.537794,6.834869
p2060,n4667,steam,waste,18.703,1,0,7.2,51.58475,6.981812
p2061,n4674,steam,waste,8.144,1,0,7.2,51.659779,7.065582
p2062,n4676,steam,waste,34.461,1,0,7.2,51.55,7.229
p2063,n4691,steam,waste,10.8,1,0,7.2,51.4925,7.503662
p2064,n4700,steam,waste,36,1,0,7.2,52.258,7.707
p2065,n4778,steam,waste,2,1,0,7.2,52.315195,7.701416
p2066,n4845,steam,waste,43.9,1,0,7.2,49.283,6.699
p2067,n6841,steam,waste,10.864,1,0,7.2,51.648,7.696
p2068,n6842,steam,waste,12.182,1,0,7.2,51.628,7.696
p2069,n6843,steam,waste,5.432,1,0,7.2,51.5,6.925
p2070,n7653,steam,waste,5.2,1,0,7.2,49.388,7.177
p2071,n8028,steam,waste,5.41,1,0,7.2,51.697246,7.693176
p2072,n3303,solar,sun,226.59324,1,0,0,48.637446,12.172852
p2073,n3304,solar,sun,338.11178,1,0,0,47.941187,11.979218
p2074,n3305,solar,sun,156.07507,1,0,0,48.79239,11.501312
p2075,n3306,solar,sun,127.31441,1,0,0,48.348035,11.260986
p2076,n3307,solar,sun,97.05778,1,0,0,48.087,11.184
p2077,n3308,solar,sun,110.18891,1,0,0,48.067,11.184
p2078,n3309,solar,sun,99.19899,1,0,0,48.277709,11.355743
p2079,n3310,solar,sun,204.17679,1,0,0,48.862,11.363
p2080,n3311,solar,sun,108.35527,1,0,0,48.842,11.363
p2081,n3312,solar,sun,225.23978,1,0,0,48.545705,11.778717
p2082,n3313,solar,sun,32.90266,1,0,0,48.322474,11.681213
p2083,n3314,solar,sun,116.48928,1,0,0,48.266741,11.589203
p2084,n3315,solar,sun,161.70065,1,0,0,48.314255,11.825409
p2085,n3316,solar,sun,181.69889,1,0,0,48.868328,11.841888
p2086,n3317,solar,sun,314.64397,1,0,0,48.992834,12.034149
p2087,n3318,solar,sun,542.49281,1,0,0,48.20088,12.628784
p2088,n3319,solar,sun,298.14629,1,0,0,48.659222,12.292328
p2089,n3320,solar,sun,244.99447,1,0,0,48.332517,12.929535
p2090,n3321,solar,sun,364.09541,1,0,0,48.686,13.035
p2091,n3322,solar,sun,344.80419,1,0,0,48.666,13.035
p2092,n3323,solar,sun,46.41011,1,0,0,47.528329,11.122284
p2093,n3324,solar,sun,761.4761,1,0,0,48.801436,12.741394
p2094,n3453,solar,sun,27.4403,1,0,0,47.707913,7.871704
p2095,n3454,solar,sun,112.46204,1,0,0,48.114,7.714
p2096,n3455,solar,sun,135.76304,1,0,0,48.094,7.714
p2097,n3456,solar,sun,11.9708,1,0,0,47.609,7.934
p2098,n3457,solar,sun,15.39148,1,0,0,47.589,7.934
p2099,n3458,solar,sun,11.35872,1,0,0,47.716,8.149
p2100,n3459,solar,sun,8.25516,1,0,0,47.696,8.149
p2101,n3460,solar,sun,22.65486,1,0,0,47.66,8.205
p2102,n3461,solar,sun,33.11113,1,0,0,47.64,8.205
p2103,n3462,solar,sun,103.84843,1,0,0,48.074409,8.386688
p2104,n3463,solar,sun,146.96799,1,0,0,48.499318,7.878571
p2105,n3464,solar,sun,106.2872,1,0,0,48.762526,8.245239
p2106,n3465,solar,sun,25.32309,1,0,0,48.992834,8.423767
p2107,n3466,solar,sun,72.02741,1,0,0,49.019,8.326
p2108,n3467,solar,sun,25.23061,1,0,0,48.999,8.326
p2109,n3468,solar,sun,146.16461,1,0,0,47.810388,8.962097
p2110,n3469,solar,sun,36.86484,1,0,0,47.789171,8.791809
p2111,n3470,solar,sun,94.98394,1,0,0,48.079914,8.528137
p2112,n3471,solar,sun,48.23134,1,0,0,48.781533,8.567963
p2113,n3472,solar,sun,183.75752,1,0,0,48.516604,8.749237
p2114,n3473,solar,sun,179.8387,1,0,0,48.244797,8.861847
p2115,n3474,solar,sun,64.81696,1,0,0,48.816,8.925
p2116,n3475,solar,sun,59.60061,1,0,0,48.796,8.925
p2117,n3476,solar,sun,169.70234,1,0,0,48.242967,9.84375
p2118,n3477,solar,sun,208.936,1,0,0,48.037692,9.396057
p2119,n3478,solar,sun,156.75068,1,0,0,47.708837,9.606171
p2120,n3479,solar,sun,6.54041,1,0,0,47.622827,9.732513
p2121,n3480,solar,sun,40.0247,1,0,0,48.592051,9.280701
p2122,n3481,solar,sun,45.70417,1,0,0,48.484756,9.244995
p2123,n3482,solar,sun,43.62015,1,0,0,48.831,9.134
p2124,n3483,solar,sun,17.98686,1,0,0,48.811,9.134
p2125,n3484,solar,sun,18.44517,1,0,0,48.736267,9.328766
p2126,n3485,solar,sun,155.225,1,0,0,48.397297,9.600677
p2127,n3486,solar,sun,91.95626,1,0,0,48.621109,9.574585
p2128,n3487,solar,sun,12.98977,1,0,0,49.038,9.352
p2129,n3488,solar,sun,74.4816,1,0,0,49.018,9.352
p2130,n3489,solar,sun,338.36541,1,0,0,47.952225,10.192566
p2131,n3490,solar,sun,227.16568,1,0,0,47.742094,10.349121
p2132,n3491,solar,sun,91.00527,1,0,0,47.632082,10.26535
p2133,n3492,solar,sun,133.73408,1,0,0,48.563885,10.421906
p2134,n3493,solar,sun,135.30835,1,0,0,48.493857,10.170593
p2135,n3494,solar,sun,60.42818,1,0,0,48.209,10.063
p2136,n3495,solar,sun,88.57635,1,0,0,48.189,10.063
p2137,n3496,solar,sun,424.6363,1,0,0,48.79239,10.095062
p2138,n3497,solar,sun,109.53883,1,0,0,48.622016,10.204926
p2139,n3498,solar,sun,51.50001,1,0,0,48.424644,10.859985
p2140,n3499,solar,sun,46.48297,1,0,0,48.325,10.783
p2141,n3500,solar,sun,186.57877,1,0,0,48.305,10.783
p2142,n3501,solar,sun,309.28097,1,0,0,48.62837,10.829773
p2143,n3502,solar,sun,98.69816,1,0,0,48.499318,10.8284
p2144,n3503,solar,sun,35.81229,1,0,0,48.670106,9.299927
p2145,n3504,solar,sun,94.37153,1,0,0,48.643798,8.022766
p2146,n3505,solar,sun,52.21411,1,0,0,48.946857,8.522644
p2147,n3507,solar,sun,27.45385,1,0,0,48.772483,9.229889
p2148,n3848,solar,sun,17.53442,1,0,0,47.593841,7.874779
p2149,n4496,solar,sun,77.40319,1,0,0,51.316881,12.484589
p2150,n4497,solar,sun,138.50862,1,0,0,51.394922,11.943512
p2151,n4498,solar,sun,41.21123,1,0,0,52.465214,12.935028
p2152,n4499,solar,sun,141.64982,1,0,0,50.21558,11.179962
p2153,n4500,solar,sun,207.81647,1,0,0,49.454735,11.306305
p2154,n4501,solar,sun,9.04345,1,0,0,50.658167,11.532898
p2155,n4502,solar,sun,246.50518,1,0,0,51.605225,11.455994
p2156,n4503,solar,sun,136.25644,1,0,0,52.011091,11.722412
p2157,n4504,solar,sun,74.04365,1,0,0,52.171405,11.107178
p2158,n4505,solar,sun,96.11618,1,0,0,52.238,11.746
p2159,n4506,solar,sun,36.38082,1,0,0,52.218,11.746
p2160,n4507,solar,sun,96.06432,1,0,0,51.18709,14.184723
p2161,n4508,solar,sun,40.00049,1,0,0,50.613746,12.786713
p2162,n4509,solar,sun,264.50783,1,0,0,50.271788,11.78009
p2163,n4510,solar,sun,390.28041,1,0,0,49.688066,12.049255
p2164,n4511,solar,sun,177.93895,1,0,0,49.36,12.031
p2165,n4512,solar,sun,175.08028,1,0,0,49.34,12.031
p2166,n4513,solar,sun,41.42346,1,0,0,50.777,12.079
p2167,n4514,solar,sun,35.36807,1,0,0,50.757,12.079
p2168,n4515,solar,sun,1.77953,1,0,0,50.591,11.722
p2169,n4516,solar,sun,40.38028,1,0,0,50.571,11.722
p2170,n4517,solar,sun,146.4615,1,0,0,50.992,11.455
p2171,n4518,solar,sun,39.00627,1,0,0,50.972,11.455
p2172,n4519,solar,sun,67.36094,1,0,0,50.877044,11.733398
p2173,n4520,solar,sun,38.59747,1,0,0,50.86,12.802
p2174,n4521,solar,sun,30.90556,1,0,0,50.84,12.802
p2175,n4522,solar,sun,80.50559,1,0,0,50.593699,12.33902
p2176,n4523,solar,sun,57.51001,1,0,0,50.793783,12.532654
p2177,n4524,solar,sun,42.17596,1,0,0,51.126,12.695
p2178,n4525,solar,sun,9.60584,1,0,0,51.106,12.695
p2179,n4526,solar,sun,35.08118,1,0,0,50.84844,13.040771
p2180,n4527,solar,sun,34.704,1,0,0,51.013755,13.815308
p2181,n4528,solar,sun,51.3272,1,0,0,52.568004,12.740021
p2182,n4529,solar,sun,261.73445,1,0,0,51.75849,12.181091
p2183,n4530,solar,sun,179.19909,1,0,0,51.308296,12.685089
p2184,n4531,solar,sun,48.28309,1,0,0,52.097226,11.862488
p2185,n4532,solar,sun,45.96073,1,0,0,52.331982,12.139893
p2186,n4533,solar,sun,17.37406,1,0,0,52.575,12.377
p2187,n4534,solar,sun,121.96303,1,0,0,52.555,12.377
p2188,n4535,solar,sun,18.01013,1,0,0,52.107,13.362
p2189,n4536,solar,sun,41.37255,1,0,0,52.087,13.362
p2190,n4537,solar,sun,312.91002,1,0,0,51.894292,13.914185
p2191,n4538,solar,sun,155.15675,1,0,0,51.31,13.447
p2192,n4539,solar,sun,21.2716,1,0,0,51.29,13.447
p2193,n4540,solar,sun,174.91004,1,0,0,51.794178,14.397583
p2194,n4541,solar,sun,8.02059,1,0,0,52.266,13.83
p2195,n4542,solar,sun,19.19519,1,0,0,52.246,13.83
p2196,n4543,solar,sun,7.37294,1,0,0,52.406608,13.036652
p2197,n4544,solar,sun,67.64016,1,0,0,52.437595,13.443146
p2198,n4545,solar,sun,257.48926,1,0,0,52.476,13.894
p2199,n4546,solar,sun,86.71783,1,0,0,52.456,13.894
p2200,n4547,solar,sun,71.8171,1,0,0,51.532669,14.441528
p2201,n4548,solar,sun,18.38555,1,0,0,51.363207,14.47998
p2202,n4549,solar,sun,112.26208,1,0,0,51.146617,14.80957
p2203,n4550,solar,sun,51.24391,1,0,0,52.125058,14.61731
p2204,n4551,solar,sun,94.24631,1,0,0,52.409121,12.816925
p2205,n4552,solar,sun,44.00378,1,0,0,52.425873,13.643646
p2206,n4553,solar,sun,107.09535,1,0,0,51.268789,12.384338
p2207,n4554,solar,sun,29.02106,1,0,0,50.490716,11.147003
p2208,n4555,solar,sun,173.64801,1,0,0,51.730431,14.595337
p2209,n4556,solar,sun,383.66135,1,0,0,51.501049,14.206696
p2210,n4557,solar,sun,114.33913,1,0,0,51.292841,14.672241
p2211,n4558,solar,sun,146.29316,1,0,0,51.733833,13.167114
p2212,n4559,solar,sun,18.00724,1,0,0,50.605903,12.97348
p2213,n4560,solar,sun,60.29745,1,0,0,51.094036,13.581848
p2214,n4561,solar,sun,146.48604,1,0,0,51.415482,11.807556
p2215,n4562,solar,sun,63.32045,1,0,0,51.024121,13.130035
p2216,n4575,solar,sun,52.58055,1,0,0,50.668613,11.35025
p2217,n4576,solar,sun,42.6828,1,0,0,52.302601,13.168488
p2218,n4577,solar,sun,23.6058,1,0,0,52.185721,11.90506
p2219,n4579,solar,sun,64.10831,1,0,0,52.259752,14.414062
p2220,n4580,solar,sun,25.10499,1,0,0,49.473,6.74
p2221,n4581,solar,sun,16.47291,1,0,0,49.453,6.74
p2222,n4583,solar,sun,84.42363,1,0,0,49.340336,7.029877
p2223,n4584,solar,sun,10.00642,1,0,0,51.56,6.714
p2224,n4585,solar,sun,13.59025,1,0,0,51.54,6.714
p2225,n4586,solar,sun,22.44662,1,0,0,49.482401,8.405914
p2226,n4587,solar,sun,24.30099,1,0,0,49.703,8.536
p2227,n4588,solar,sun,23.45361,1,0,0,49.683,8.536
p2228,n4589,solar,sun,37.19728,1,0,0,52.173089,8.925018
p2229,n4590,solar,sun,65.48795,1,0,0,52.54,9.168
p2230,n4591,solar,sun,13.09684,1,0,0,52.52,9.168
p2231,n4592,solar,sun,35.08921,1,0,0,51.940032,9.420776
p2232,n4593,solar,sun,75.46765,1,0,0,51.814558,9.930267
p2233,n4594,solar,sun,23.57002,1,0,0,52.24462,10.180206
p2234,n4595,solar,sun,55.04846,1,0,0,52.117469,10.443878
p2235,n4596,solar,sun,120.374,1,0,0,52.113252,10.965729
p2236,n4597,solar,sun,65.84555,1,0,0,49.909671,9.360352
p2237,n4598,solar,sun,15.40376,1,0,0,49.351967,6.676941
p2238,n4599,solar,sun,11.77657,1,0,0,49.431519,6.624756
p2239,n4600,solar,sun,33.52554,1,0,0,49.990967,6.256714
p2240,n4601,solar,sun,78.4623,1,0,0,49.975,6.527
p2241,n4602,solar,sun,17.4093,1,0,0,49.955,6.527
p2242,n4603,solar,sun,45.29375,1,0,0,49.688955,6.648102
p2243,n4604,solar,sun,144.00179,1,0,0,50.403266,6.568451
p2244,n4605,solar,sun,84.11436,1,0,0,49.417,7.701
p2245,n4606,solar,sun,56.04617,1,0,0,49.397,7.701
p2246,n4607,solar,sun,42.30933,1,0,0,49.421694,7.257843
p2247,n4608,solar,sun,29.10658,1,0,0,49.398,6.942
p2248,n4609,solar,sun,5.77906,1,0,0,49.378,6.942
p2249,n4610,solar,sun,107.19217,1,0,0,49.326912,7.36084
p2250,n4611,solar,sun,172.94876,1,0,0,50.095036,7.003784
p2251,n4612,solar,sun,59.71562,1,0,0,50.386,7.381
p2252,n4613,solar,sun,61.02118,1,0,0,50.366,7.381
p2253,n4614,solar,sun,48.88932,1,0,0,50.333,7.585
p2254,n4615,solar,sun,17.3957,1,0,0,50.313,7.585
p2255,n4616,solar,sun,110.13059,1,0,0,49.20414,8.411407
p2256,n4617,solar,sun,156.74633,1,0,0,49.796336,7.724762
p2257,n4618,solar,sun,30.57149,1,0,0,50.05,8.352
p2258,n4619,solar,sun,41.1168,1,0,0,50.03,8.352
p2259,n4620,solar,sun,56.83793,1,0,0,49.902596,8.393555
p2260,n4621,solar,sun,125.64592,1,0,0,50.397138,8.11203
p2261,n4622,solar,sun,11.17569,1,0,0,51.105,6.791
p2262,n4623,solar,sun,6.60871,1,0,0,51.085,6.791
p2263,n4624,solar,sun,10.20152,1,0,0,50.996472,6.546478
p2264,n4625,solar,sun,28.55071,1,0,0,50.831963,6.278687
p2265,n4626,solar,sun,32.81436,1,0,0,50.915156,6.236115
p2266,n4627,solar,sun,39.47974,1,0,0,50.830228,6.465454
p2267,n4628,solar,sun,18.02952,1,0,0,50.9342,6.513519
p2268,n4629,solar,sun,5.74291,1,0,0,51.006,6.68
p2269,n4630,solar,sun,10.46588,1,0,0,50.986,6.68
p2270,n4631,solar,sun,50.912,1,0,0,51.232,6.367
p2271,n4632,solar,sun,46.43595,1,0,0,51.212,6.367
p2272,n4633,solar,sun,13.66504,1,0,0,51.163844,6.700287
p2273,n4634,solar,sun,13.1256,1,0,0,51.061249,6.551971
p2274,n4635,solar,sun,6.47015,1,0,0,51.113869,6.628876
p2275,n4636,solar,sun,4.4135,1,0,0,51.256,6.586
p2276,n4637,solar,sun,17.19098,1,0,0,51.236,6.586
p2277,n4638,solar,sun,11.28864,1,0,0,51.356,6.601
p2278,n4639,solar,sun,16.4019,1,0,0,51.336,6.601
p2279,n4640,solar,sun,197.86641,1,0,0,51.618869,6.2677
p2280,n4641,solar,sun,45.60948,1,0,0,51.454863,6.591797
p2281,n4642,solar,sun,154.00794,1,0,0,51.64,6.617
p2282,n4643,solar,sun,15.51692,1,0,0,51.62,6.617
p2283,n4644,solar,sun,23.93921,1,0,0,51.724,7.831
p2284,n4645,solar,sun,21.54266,1,0,0,51.704,7.831
p2285,n4646,solar,sun,20.38558,1,0,0,51.524,7.314
p2286,n4647,solar,sun,11.81384,1,0,0,51.504,7.314
p2287,n4648,solar,sun,24.60197,1,0,0,51.217,7.131
p2288,n4649,solar,sun,19.2292,1,0,0,51.197,7.131
p2289,n4650,solar,sun,9.74847,1,0,0,51.061,6.993
p2290,n4651,solar,sun,24.81365,1,0,0,51.041,6.993
