Nuclear,Lignite,HardCoal,NaturalGas,Oil(light),Oil(heavy),OtherFuels,Waste,hydro,Biomass,Geothermal,wind onshore,wind offshore,sun
1,1,1,1,1,1,1,1,1,1,1,0.028089414,0.247109208,0.206629514
1,1,1,1,1,1,1,1,1,1,1,0.036609026,0.259314775,0.346276326
1,1,1,1,1,1,1,1,1,1,1,0.060452692,0.33875803,0.439603387
1,1,1,1,1,1,1,1,1,1,1,0.076057922,0.369164882,0.483788087
1,1,1,1,1,1,1,1,1,1,1,0.099170533,0.480513919,0.479119925
1,1,1,1,1,1,1,1,1,1,1,0.114157177,0.576017131,0.455887675
1,1,1,1,1,1,1,1,1,1,1,0.132039927,0.667665953,0.429036694
1,1,1,1,1,1,1,1,1,1,1,0.134992268,0.696788009,0.38879641
1,1,1,1,1,1,1,1,1,1,1,0.145480107,0.719057816,0.32043859
1,1,1,1,1,1,1,1,1,1,1,0.144214818,0.670663812,0.222443367
1,1,1,1,1,1,1,1,1,1,1,0.130915226,0.579014989,0.123471086
1,1,1,1,1,1,1,1,1,1,1,0.11640658,0.494218415,0.041144966
1,1,1,1,1,1,1,1,1,1,1,0.110951778,0.438115632,0.00322067
1,1,1,1,1,1,1,1,1,1,1,0.113763532,0.294860814,0
1,1,1,1,1,1,1,1,1,1,1,0.1127513,0.22869379,0
1,1,1,1,1,1,1,1,1,1,1,0.12107409,0.205567452,0
1,1,1,1,1,1,1,1,1,1,1,0.127541122,0.145610278,0
1,1,1,1,1,1,1,1,1,1,1,0.120118094,0.118415418,0
1,1,1,1,1,1,1,1,1,1,1,0.120061859,0.1,0
1,1,1,1,1,1,1,1,1,1,1,0.12129903,0.10620985,0
1,1,1,1,1,1,1,1,1,1,1,0.120286799,0.069807281,0
1,1,1,1,1,1,1,1,1,1,1,0.112807535,0.062955032,0.000253311
1,1,1,1,1,1,1,1,1,1,1,0.105075214,0.079229122,0.01451111
1,1,1,1,1,1,1,1,1,1,1,0.081062843,0.070021413,0.090395889
1,1,1,1,1,1,1,1,1,1,1,0.056656826,0.081156317,0.21393935
1,1,1,1,1,1,1,1,1,1,1,0.046900042,0.082441113,0.347398133
1,1,1,1,1,1,1,1,1,1,1,0.054379305,0.101498929,0.435876095
1,1,1,1,1,1,1,1,1,1,1,0.060677633,0.10235546,0.446515162
1,1,1,1,1,1,1,1,1,1,1,0.069337832,0.122055675,0.42465803
1,1,1,1,1,1,1,1,1,1,1,0.075832982,0.136830835,0.424585655
1,1,1,1,1,1,1,1,1,1,1,0.083649656,0.132762313,0.384164435
1,1,1,1,1,1,1,1,1,1,1,0.08736117,0.179443255,0.335564884
1,1,1,1,1,1,1,1,1,1,1,0.092956558,0.176231263,0.282984729
1,1,1,1,1,1,1,1,1,1,1,0.100379587,0.262098501,0.215712528
1,1,1,1,1,1,1,1,1,1,1,0.100154646,0.307922912,0.131287544
1,1,1,1,1,1,1,1,1,1,1,0.09931112,0.264668094,0.050445104
1,1,1,1,1,1,1,1,1,1,1,0.083734008,0.203640257,0.004052978
1,1,1,1,1,1,1,1,1,1,1,0.09202868,0.195931478,0
1,1,1,1,1,1,1,1,1,1,1,0.101644876,0.171092077,0
1,1,1,1,1,1,1,1,1,1,1,0.101082525,0.188436831,0
1,1,1,1,1,1,1,1,1,1,1,0.106115563,0.182655246,0
1,1,1,1,1,1,1,1,1,1,1,0.113398004,0.2,0
1,1,1,1,1,1,1,1,1,1,1,0.119668213,0.221841542,0
1,1,1,1,1,1,1,1,1,1,1,0.126416421,0.261884368,0
1,1,1,1,1,1,1,1,1,1,1,0.136145086,0.322055675,0
1,1,1,1,1,1,1,1,1,1,1,0.133923801,0.354603854,0.000289498
1,1,1,1,1,1,1,1,1,1,1,0.129987347,0.359957173,0.018745024
1,1,1,1,1,1,1,1,1,1,1,0.109292844,0.334047109,0.106969675
1,1,1,1,1,1,1,1,1,1,1,0.082356249,0.282226981,0.254324383
1,1,1,1,1,1,1,1,1,1,1,0.101672993,0.244111349,0.420858363
1,1,1,1,1,1,1,1,1,1,1,0.121692675,0.177087794,0.511760874
1,1,1,1,1,1,1,1,1,1,1,0.12585407,0.105781585,0.54740537
1,1,1,1,1,1,1,1,1,1,1,0.125291719,0.077087794,0.576717088
1,1,1,1,1,1,1,1,1,1,1,0.118149866,0.05117773,0.605594557
1,1,1,1,1,1,1,1,1,1,1,0.104316041,0.023126338,0.591119635
1,1,1,1,1,1,1,1,1,1,1,0.094812315,0.009207709,0.561084172
1,1,1,1,1,1,1,1,1,1,1,0.078616617,0.002141328,0.478142867
1,1,1,1,1,1,1,1,1,1,1,0.062308449,0.000856531,0.354925092
1,1,1,1,1,1,1,1,1,1,1,0.044481934,0.00235546,0.206340016
1,1,1,1,1,1,1,1,1,1,1,0.032869394,0.005139186,0.070167185
1,1,1,1,1,1,1,1,1,1,1,0.037227611,0.03490364,0.005753782
1,1,1,1,1,1,1,1,1,1,1,0.075467454,0.066381156,0
1,1,1,1,1,1,1,1,1,1,1,0.11446647,0.073019272,0
1,1,1,1,1,1,1,1,1,1,1,0.148713623,0.108351178,0
1,1,1,1,1,1,1,1,1,1,1,0.181301842,0.179443255,0
1,1,1,1,1,1,1,1,1,1,1,0.20683256,0.182655246,0
1,1,1,1,1,1,1,1,1,1,1,0.230057641,0.191006424,0
1,1,1,1,1,1,1,1,1,1,1,0.250414734,0.227408994,0
1,1,1,1,1,1,1,1,1,1,1,0.273499227,0.284154176,0
1,1,1,1,1,1,1,1,1,1,1,0.302432166,0.28137045,0.00039806
1,1,1,1,1,1,1,1,1,1,1,0.316490932,0.313490364,0.028226098
1,1,1,1,1,1,1,1,1,1,1,0.292703501,0.397858672,0.165810234
1,1,1,1,1,1,1,1,1,1,1,0.212652889,0.474089936,0.400810596
1,1,1,1,1,1,1,1,1,1,1,0.24476311,0.520985011,0.638886878
1,1,1,1,1,1,1,1,1,1,1,0.342359061,0.573019272,0.828399797
1,1,1,1,1,1,1,1,1,1,1,0.402305638,0.46124197,0.943511616
1,1,1,1,1,1,1,1,1,1,1,0.398003655,0.507922912,0.990627488
1,1,1,1,1,1,1,1,1,1,1,0.363053564,0.538543897,0.995150901
1,1,1,1,1,1,1,1,1,1,1,0.365415437,0.526552463,0.963523196
1,1,1,1,1,1,1,1,1,1,1,0.394432729,0.541541756,0.876022291
1,1,1,1,1,1,1,1,1,1,1,0.436946436,0.637687366,0.717558081
1,1,1,1,1,1,1,1,1,1,1,0.528159708,0.678586724,0.496417457
1,1,1,1,1,1,1,1,1,1,1,0.586981583,0.702783726,0.255735688
1,1,1,1,1,1,1,1,1,1,1,0.611471953,0.882869379,0.075233408
1,1,1,1,1,1,1,1,1,1,1,0.618445101,0.892933619,0.006224217
1,1,1,1,1,1,1,1,1,1,1,0.652664136,0.89764454,0
1,1,1,1,1,1,1,1,1,1,1,0.661971039,0.841327623,0
1,1,1,1,1,1,1,1,1,1,1,0.642176297,0.840042827,0
1,1,1,1,1,1,1,1,1,1,1,0.674061577,0.725267666,0
1,1,1,1,1,1,1,1,1,1,1,0.649486855,0.723340471,0
1,1,1,1,1,1,1,1,1,1,1,0.624293547,0.721627409,0
1,1,1,1,1,1,1,1,1,1,1,0.587740756,0.722698073,0
1,1,1,1,1,1,1,1,1,1,1,0.545283284,0.72248394,0
1,1,1,1,1,1,1,1,1,1,1,0.520005624,0.722912206,0.000470435
1,1,1,1,1,1,1,1,1,1,1,0.497708421,0.722055675,0.027610914
1,1,1,1,1,1,1,1,1,1,1,0.466947842,0.719271949,0.136028081
1,1,1,1,1,1,1,1,1,1,1,0.419091804,0.716916488,0.288557574
1,1,1,1,1,1,1,1,1,1,1,0.401040349,0.73254818,0.42520084
1,1,1,1,1,1,1,1,1,1,1,0.41777028,0.686509636,0.515886227
1,1,1,1,1,1,1,1,1,1,1,0.428961057,0.678586724,0.55666932
1,1,1,1,1,1,1,1,1,1,1,0.431604105,0.670877944,0.544329449
1,1,1,1,1,1,1,1,1,1,1,0.439758189,0.651820128,0.496127958
1,1,1,1,1,1,1,1,1,1,1,0.42665542,0.649678801,0.430846059
1,1,1,1,1,1,1,1,1,1,1,0.406663855,0.647751606,0.353115727
1,1,1,1,1,1,1,1,1,1,1,0.38633488,0.685653105,0.266772816
1,1,1,1,1,1,1,1,1,1,1,0.372613525,0.807494647,0.169030904
1,1,1,1,1,1,1,1,1,1,1,0.359960635,0.834261242,0.08931027
1,1,1,1,1,1,1,1,1,1,1,0.336510614,0.861670236,0.03061446
1,1,1,1,1,1,1,1,1,1,1,0.335414031,0.868522484,0.002424549
1,1,1,1,1,1,1,1,1,1,1,0.337972726,0.869379015,0
1,1,1,1,1,1,1,1,1,1,1,0.330437228,0.877730193,0
1,1,1,1,1,1,1,1,1,1,1,0.319808801,0.871520343,0
1,1,1,1,1,1,1,1,1,1,1,0.312385773,0.83640257,0
1,1,1,1,1,1,1,1,1,1,1,0.315872346,0.778158458,0
1,1,1,1,1,1,1,1,1,1,1,0.322676789,0.775802998,0
1,1,1,1,1,1,1,1,1,1,1,0.335273443,0.784796574,0
1,1,1,1,1,1,1,1,1,1,1,0.348797976,0.786723769,0
1,1,1,1,1,1,1,1,1,1,1,0.361675805,0.793361884,0.000361873
1,1,1,1,1,1,1,1,1,1,1,0.373569521,0.780085653,0.012267497
1,1,1,1,1,1,1,1,1,1,1,0.372529172,0.800214133,0.058044438
1,1,1,1,1,1,1,1,1,1,1,0.386925348,0.821199143,0.124701455
1,1,1,1,1,1,1,1,1,1,1,0.409194433,0.762955032,0.204060216
1,1,1,1,1,1,1,1,1,1,1,0.428848587,0.737473233,0.287906203
1,1,1,1,1,1,1,1,1,1,1,0.453170252,0.740899358,0.36194543
1,1,1,1,1,1,1,1,1,1,1,0.478110502,0.732334047,0.414127524
1,1,1,1,1,1,1,1,1,1,1,0.479432026,0.728051392,0.423898097
1,1,1,1,1,1,1,1,1,1,1,0.465232673,0.714775161,0.408916552
1,1,1,1,1,1,1,1,1,1,1,0.446000281,0.707708779,0.358254324
1,1,1,1,1,1,1,1,1,1,1,0.400281175,0.707922912,0.292972425
1,1,1,1,1,1,1,1,1,1,1,0.372332349,0.717344754,0.205543895
1,1,1,1,1,1,1,1,1,1,1,0.35079432,0.752034261,0.10649924
1,1,1,1,1,1,1,1,1,1,1,0.328328413,0.777087794,0.034197004
1,1,1,1,1,1,1,1,1,1,1,0.317643751,0.779014989,0.00188174
1,1,1,1,1,1,1,1,1,1,1,0.328806411,0.774732334,0
1,1,1,1,1,1,1,1,1,1,1,0.309602137,0.764453961,0
1,1,1,1,1,1,1,1,1,1,1,0.29692113,0.860813704,0
1,1,1,1,1,1,1,1,1,1,1,0.275720512,0.894004283,0
1,1,1,1,1,1,1,1,1,1,1,0.258147055,0.894646681,0
1,1,1,1,1,1,1,1,1,1,1,0.239842542,0.890149893,0
1,1,1,1,1,1,1,1,1,1,1,0.218248278,0.891220557,0
1,1,1,1,1,1,1,1,1,1,1,0.191255448,0.885653105,0
1,1,1,1,1,1,1,1,1,1,1,0.179474202,0.884582441,0.000578997
1,1,1,1,1,1,1,1,1,1,1,0.180570786,0.868522484,0.020771513
1,1,1,1,1,1,1,1,1,1,1,0.177871503,0.849464668,0.093761309
1,1,1,1,1,1,1,1,1,1,1,0.161169689,0.853961456,0.199066368
1,1,1,1,1,1,1,1,1,1,1,0.150372557,0.803640257,0.322067019
1,1,1,1,1,1,1,1,1,1,1,0.161535217,0.70385439,0.441738438
1,1,1,1,1,1,1,1,1,1,1,0.178265148,0.698072805,0.516139538
1,1,1,1,1,1,1,1,1,1,1,0.203514691,0.70235546,0.545378881
1,1,1,1,1,1,1,1,1,1,1,0.213861943,0.791006424,0.542954332
1,1,1,1,1,1,1,1,1,1,1,0.249514973,0.811134904,0.518455526
1,1,1,1,1,1,1,1,1,1,1,0.2872487,0.806852248,0.468010422
1,1,1,1,1,1,1,1,1,1,1,0.317165753,0.815417559,0.39161902
1,1,1,1,1,1,1,1,1,1,1,0.344102348,0.842398287,0.283020916
1,1,1,1,1,1,1,1,1,1,1,0.354112189,0.814775161,0.160563074
1,1,1,1,1,1,1,1,1,1,1,0.33735414,0.82012848,0.054787581
1,1,1,1,1,1,1,1,1,1,1,0.333417686,0.825695931,0.004197727
1,1,1,1,1,1,1,1,1,1,1,0.35079432,0.837687366,0
1,1,1,1,1,1,1,1,1,1,1,0.346773513,0.820985011,0
1,1,1,1,1,1,1,1,1,1,1,0.339462955,0.825267666,0
1,1,1,1,1,1,1,1,1,1,1,0.338450724,0.838115632,0
1,1,1,1,1,1,1,1,1,1,1,0.331505694,0.860813704,0
1,1,1,1,1,1,1,1,1,1,1,0.32380149,0.867237687,0
1,1,1,1,1,1,1,1,1,1,1,0.319752566,0.862526767,0
1,1,1,1,1,1,1,1,1,1,1,0.311654717,0.871520343,0
1,1,1,1,1,1,1,1,1,1,1,0.302713342,0.880085653,0.000289498
1,1,1,1,1,1,1,1,1,1,1,0.30774638,0.891648822,0.014836795
1,1,1,1,1,1,1,1,1,1,1,0.300351469,0.891862955,0.073315481
1,1,1,1,1,1,1,1,1,1,1,0.292084915,0.882869379,0.154736918
1,1,1,1,1,1,1,1,1,1,1,0.281400253,0.878800857,0.237678222
1,1,1,1,1,1,1,1,1,1,1,0.280303669,0.870877944,0.316349425
1,1,1,1,1,1,1,1,1,1,1,0.3013637,0.87130621,0.366215532
1,1,1,1,1,1,1,1,1,1,1,0.320146211,0.865524625,0.3859738
1,1,1,1,1,1,1,1,1,1,1,0.340278364,0.849464668,0.378410654
1,1,1,1,1,1,1,1,1,1,1,0.354646422,0.82869379,0.348809438
1,1,1,1,1,1,1,1,1,1,1,0.375706453,0.815203426,0.289208946
1,1,1,1,1,1,1,1,1,1,1,0.387262758,0.829978587,0.218571325
1,1,1,1,1,1,1,1,1,1,1,0.382567131,0.79143469,0.149996381
1,1,1,1,1,1,1,1,1,1,1,0.374778574,0.778372591,0.084642108
1,1,1,1,1,1,1,1,1,1,1,0.379136792,0.763383298,0.03115727
1,1,1,1,1,1,1,1,1,1,1,0.369351891,0.679229122,0.002460737
1,1,1,1,1,1,1,1,1,1,1,0.345030226,0.638115632,0
1,1,1,1,1,1,1,1,1,1,1,0.314522705,0.589079229,0
1,1,1,1,1,1,1,1,1,1,1,0.294503023,0.678586724,0
1,1,1,1,1,1,1,1,1,1,1,0.279263321,0.701713062,0
1,1,1,1,1,1,1,1,1,1,1,0.270631239,0.627408994,0
1,1,1,1,1,1,1,1,1,1,1,0.257781527,0.580513919,0
1,1,1,1,1,1,1,1,1,1,1,0.242007592,0.604710921,0
1,1,1,1,1,1,1,1,1,1,1,0.220357093,0.615417559,0
1,1,1,1,1,1,1,1,1,1,1,0.194910727,0.649250535,0.000289498
1,1,1,1,1,1,1,1,1,1,1,0.183973007,0.711777302,0.007961207
1,1,1,1,1,1,1,1,1,1,1,0.160354281,0.726766595,0.044365637
1,1,1,1,1,1,1,1,1,1,1,0.146914101,0.694860814,0.103857567
1,1,1,1,1,1,1,1,1,1,1,0.136201322,0.662740899,0.17109358
1,1,1,1,1,1,1,1,1,1,1,0.126810066,0.583940043,0.238546718
1,1,1,1,1,1,1,1,1,1,1,0.109855195,0.499571734,0.294419917
1,1,1,1,1,1,1,1,1,1,1,0.100323352,0.422698073,0.331113845
1,1,1,1,1,1,1,1,1,1,1,0.082665542,0.378158458,0.359448505
1,1,1,1,1,1,1,1,1,1,1,0.065513848,0.358244111,0.359774191
1,1,1,1,1,1,1,1,1,1,1,0.064276677,0.325910064,0.350510241
1,1,1,1,1,1,1,1,1,1,1,0.048530859,0.267237687,0.311138453
1,1,1,1,1,1,1,1,1,1,1,0.041557711,0.253104925,0.244770934
1,1,1,1,1,1,1,1,1,1,1,0.041782651,0.253104925,0.151262937
1,1,1,1,1,1,1,1,1,1,1,0.046337692,0.288222698,0.058044438
1,1,1,1,1,1,1,1,1,1,1,0.053620132,0.30385439,0.005862343
1,1,1,1,1,1,1,1,1,1,1,0.066526079,0.349036403,0
1,1,1,1,1,1,1,1,1,1,1,0.076845213,0.319486081,0
1,1,1,1,1,1,1,1,1,1,1,0.089357514,0.253961456,0
1,1,1,1,1,1,1,1,1,1,1,0.09852383,0.251391863,0
1,1,1,1,1,1,1,1,1,1,1,0.105384507,0.192719486,0
1,1,1,1,1,1,1,1,1,1,1,0.107943203,0.164239829,0
1,1,1,1,1,1,1,1,1,1,1,0.110867426,0.140899358,0
1,1,1,1,1,1,1,1,1,1,1,0.110670603,0.113704497,0
1,1,1,1,1,1,1,1,1,1,1,0.109545902,0.116059957,0.000615184
1,1,1,1,1,1,1,1,1,1,1,0.110164488,0.105139186,0.027647101
1,1,1,1,1,1,1,1,1,1,1,0.103809925,0.097216274,0.123471086
1,1,1,1,1,1,1,1,1,1,1,0.084858709,0.083940043,0.271730477
1,1,1,1,1,1,1,1,1,1,1,0.079178968,0.079443255,0.439169139
1,1,1,1,1,1,1,1,1,1,1,0.086348939,0.073233405,0.581023377
1,1,1,1,1,1,1,1,1,1,1,0.093547027,0.094646681,0.678982413
1,1,1,1,1,1,1,1,1,1,1,0.100323352,0.090578158,0.732503438
1,1,1,1,1,1,1,1,1,1,1,0.100070294,0.095074946,0.731634942
1,1,1,1,1,1,1,1,1,1,1,0.103838043,0.10385439,0.687450242
1,1,1,1,1,1,1,1,1,1,1,0.106256151,0.120770878,0.596583918
1,1,1,1,1,1,1,1,1,1,1,0.109236609,0.128265525,0.467829485
1,1,1,1,1,1,1,1,1,1,1,0.111401659,0.120985011,0.328978794
1,1,1,1,1,1,1,1,1,1,1,0.110333193,0.096573876,0.180791778
1,1,1,1,1,1,1,1,1,1,1,0.113426121,0.089079229,0.066114207
1,1,1,1,1,1,1,1,1,1,1,0.11902151,0.080299786,0.006839401
1,1,1,1,1,1,1,1,1,1,1,0.140306481,0.093147752,0
1,1,1,1,1,1,1,1,1,1,1,0.147841979,0.110920771,0
1,1,1,1,1,1,1,1,1,1,1,0.135385913,0.124411135,0
1,1,1,1,1,1,1,1,1,1,1,0.119443273,0.125481799,0
1,1,1,1,1,1,1,1,1,1,1,0.098805005,0.111134904,0
1,1,1,1,1,1,1,1,1,1,1,0.078672853,0.087794433,0
1,1,1,1,1,1,1,1,1,1,1,0.062589625,0.049464668,0
1,1,1,1,1,1,1,1,1,1,1,0.052551666,0.039828694,0
1,1,1,1,1,1,1,1,1,1,1,0.045662871,0.034047109,0.000796121
1,1,1,1,1,1,1,1,1,1,1,0.04054548,0.049036403,0.021278136
1,1,1,1,1,1,1,1,1,1,1,0.029663996,0.059314775,0.081349063
1,1,1,1,1,1,1,1,1,1,1,0.021003796,0.069379015,0.163240935
1,1,1,1,1,1,1,1,1,1,1,0.019513567,0.08608137,0.261127596
1,1,1,1,1,1,1,1,1,1,1,0.026064951,0.113062099,0.353369038
1,1,1,1,1,1,1,1,1,1,1,0.037621257,0.123768737,0.417167258
1,1,1,1,1,1,1,1,1,1,1,0.047743568,0.140042827,0.468697981
1,1,1,1,1,1,1,1,1,1,1,0.056291298,0.145610278,0.497394514
1,1,1,1,1,1,1,1,1,1,1,0.071024884,0.165952891,0.4883115
1,1,1,1,1,1,1,1,1,1,1,0.091859975,0.207280514,0.436491279
1,1,1,1,1,1,1,1,1,1,1,0.11685646,0.261670236,0.357892451
1,1,1,1,1,1,1,1,1,1,1,0.138872487,0.289721627,0.253455888
1,1,1,1,1,1,1,1,1,1,1,0.151553494,0.291648822,0.139465875
1,1,1,1,1,1,1,1,1,1,1,0.160073106,0.288865096,0.049106174
1,1,1,1,1,1,1,1,1,1,1,0.165499789,0.325053533,0.005789969
1,1,1,1,1,1,1,1,1,1,1,0.176128216,0.340685225,0
1,1,1,1,1,1,1,1,1,1,1,0.189512161,0.297858672,0
1,1,1,1,1,1,1,1,1,1,1,0.190411922,0.280942184,0
1,1,1,1,1,1,1,1,1,1,1,0.187150288,0.231905782,0
1,1,1,1,1,1,1,1,1,1,1,0.175256572,0.182012848,0
1,1,1,1,1,1,1,1,1,1,1,0.168367777,0.168308351,0
1,1,1,1,1,1,1,1,1,1,1,0.170082947,0.169379015,0
1,1,1,1,1,1,1,1,1,1,1,0.172219879,0.202783726,0
1,1,1,1,1,1,1,1,1,1,1,0.189540278,0.319271949,0.000651371
1,1,1,1,1,1,1,1,1,1,1,0.218416983,0.477944325,0.012412246
1,1,1,1,1,1,1,1,1,1,1,0.234528328,0.685867238,0.049142361
1,1,1,1,1,1,1,1,1,1,1,0.245775341,0.829122056,0.099696027
1,1,1,1,1,1,1,1,1,1,1,0.264107971,0.830835118,0.151009626
1,1,1,1,1,1,1,1,1,1,1,0.290482216,0.788865096,0.19541145
1,1,1,1,1,1,1,1,1,1,1,0.304400394,0.772805139,0.234710863
1,1,1,1,1,1,1,1,1,1,1,0.316715872,0.730406852,0.262213216
1,1,1,1,1,1,1,1,1,1,1,0.322001968,0.609850107,0.26887168
1,1,1,1,1,1,1,1,1,1,1,0.332939688,0.54732334,0.26376927
1,1,1,1,1,1,1,1,1,1,1,0.342077886,0.554603854,0.247050735
1,1,1,1,1,1,1,1,1,1,1,0.331252636,0.631905782,0.216689585
1,1,1,1,1,1,1,1,1,1,1,0.326500773,0.688650964,0.164688427
1,1,1,1,1,1,1,1,1,1,1,0.31879657,0.630835118,0.09911703
1,1,1,1,1,1,1,1,1,1,1,0.279347673,0.629122056,0.041398277
1,1,1,1,1,1,1,1,1,1,1,0.218810628,0.673019272,0.006513715
1,1,1,1,1,1,1,1,1,1,1,0.180542668,0.658458244,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.160438633,0.640256959,0
1,1,1,1,1,1,1,1,1,1,1,0.143455645,0.592291221,0
1,1,1,1,1,1,1,1,1,1,1,0.120596092,0.457601713,0
1,1,1,1,1,1,1,1,1,1,1,0.097905244,0.299143469,0
1,1,1,1,1,1,1,1,1,1,1,0.083677773,0.2,0
1,1,1,1,1,1,1,1,1,1,1,0.068775482,0.119914347,0
1,1,1,1,1,1,1,1,1,1,1,0.05865317,0.06509636,0
1,1,1,1,1,1,1,1,1,1,1,0.053198369,0.036830835,0.001230368
1,1,1,1,1,1,1,1,1,1,1,0.045944046,0.028051392,0.033111385
1,1,1,1,1,1,1,1,1,1,1,0.029917053,0.055888651,0.129984801
1,1,1,1,1,1,1,1,1,1,1,0.019569802,0.053104925,0.280306868
1,1,1,1,1,1,1,1,1,1,1,0.026458597,0.07987152,0.452847941
1,1,1,1,1,1,1,1,1,1,1,0.03599044,0.090578158,0.580914815
1,1,1,1,1,1,1,1,1,1,1,0.044003936,0.10235546,0.629007744
1,1,1,1,1,1,1,1,1,1,1,0.051342612,0.128051392,0.60649924
1,1,1,1,1,1,1,1,1,1,1,0.064220441,0.13875803,0.581023377
1,1,1,1,1,1,1,1,1,1,1,0.072655701,0.168308351,0.569624376
1,1,1,1,1,1,1,1,1,1,1,0.080894137,0.232119914,0.52605486
1,1,1,1,1,1,1,1,1,1,1,0.088795164,0.271092077,0.444488673
1,1,1,1,1,1,1,1,1,1,1,0.087726698,0.301498929,0.324238257
1,1,1,1,1,1,1,1,1,1,1,0.077491916,0.285653105,0.197582688
1,1,1,1,1,1,1,1,1,1,1,0.0628708,0.295074946,0.080516755
1,1,1,1,1,1,1,1,1,1,1,0.057528469,0.263811563,0.010964754
1,1,1,1,1,1,1,1,1,1,1,0.060452692,0.242398287,0
1,1,1,1,1,1,1,1,1,1,1,0.08542106,0.200856531,0
1,1,1,1,1,1,1,1,1,1,1,0.106874736,0.224411135,0
1,1,1,1,1,1,1,1,1,1,1,0.123070434,0.267237687,0
1,1,1,1,1,1,1,1,1,1,1,0.140250246,0.267665953,0
1,1,1,1,1,1,1,1,1,1,1,0.146098693,0.301498929,0
1,1,1,1,1,1,1,1,1,1,1,0.149360326,0.364668094,0
1,1,1,1,1,1,1,1,1,1,1,0.146211163,0.350107066,0
1,1,1,1,1,1,1,1,1,1,1,0.13895684,0.377730193,0.001230368
1,1,1,1,1,1,1,1,1,1,1,0.124869956,0.368094218,0.039878411
1,1,1,1,1,1,1,1,1,1,1,0.098439477,0.329336188,0.159405081
1,1,1,1,1,1,1,1,1,1,1,0.085027415,0.316059957,0.344068901
1,1,1,1,1,1,1,1,1,1,1,0.088682694,0.230620985,0.535499747
1,1,1,1,1,1,1,1,1,1,1,0.101560523,0.192719486,0.689838605
1,1,1,1,1,1,1,1,1,1,1,0.112442008,0.192505353,0.794600854
1,1,1,1,1,1,1,1,1,1,1,0.122957964,0.186937901,0.843091843
1,1,1,1,1,1,1,1,1,1,1,0.12129903,0.205353319,0.868821018
1,1,1,1,1,1,1,1,1,1,1,0.116181639,0.207922912,0.851885359
1,1,1,1,1,1,1,1,1,1,1,0.107240264,0.228051392,0.782948542
1,1,1,1,1,1,1,1,1,1,1,0.092225503,0.212633833,0.654121734
1,1,1,1,1,1,1,1,1,1,1,0.070378181,0.1751606,0.473510892
1,1,1,1,1,1,1,1,1,1,1,0.049599325,0.14882227,0.265831946
1,1,1,1,1,1,1,1,1,1,1,0.038352313,0.134047109,0.096583918
1,1,1,1,1,1,1,1,1,1,1,0.036440321,0.13490364,0.013461678
1,1,1,1,1,1,1,1,1,1,1,0.05170814,0.1248394,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.071615352,0.098501071,0
1,1,1,1,1,1,1,1,1,1,1,0.086461409,0.085653105,0
1,1,1,1,1,1,1,1,1,1,1,0.093125264,0.069379015,0
1,1,1,1,1,1,1,1,1,1,1,0.098664417,0.04882227,0
1,1,1,1,1,1,1,1,1,1,1,0.107212147,0.045182013,0
1,1,1,1,1,1,1,1,1,1,1,0.115591171,0.063811563,0
1,1,1,1,1,1,1,1,1,1,1,0.121270912,0.075374732,0
1,1,1,1,1,1,1,1,1,1,1,0.131955574,0.078158458,0.001954114
1,1,1,1,1,1,1,1,1,1,1,0.144917756,0.085867238,0.047441558
1,1,1,1,1,1,1,1,1,1,1,0.132377337,0.074946467,0.188535862
1,1,1,1,1,1,1,1,1,1,1,0.08542106,0.077087794,0.392740827
1,1,1,1,1,1,1,1,1,1,1,0.07847603,0.067880086,0.592386191
1,1,1,1,1,1,1,1,1,1,1,0.08075355,0.066381156,0.743251068
1,1,1,1,1,1,1,1,1,1,1,0.086658231,0.08372591,0.854490845
1,1,1,1,1,1,1,1,1,1,1,0.105946858,0.140042827,0.908988927
1,1,1,1,1,1,1,1,1,1,1,0.128778293,0.228479657,0.896214808
1,1,1,1,1,1,1,1,1,1,1,0.148263742,0.311777302,0.811319389
1,1,1,1,1,1,1,1,1,1,1,0.167243076,0.385867238,0.660237389
1,1,1,1,1,1,1,1,1,1,1,0.179699142,0.50385439,0.488130564
1,1,1,1,1,1,1,1,1,1,1,0.204751863,0.596788009,0.314901932
1,1,1,1,1,1,1,1,1,1,1,0.239983129,0.680728051,0.167764348
1,1,1,1,1,1,1,1,1,1,1,0.249683678,0.785224839,0.063183035
1,1,1,1,1,1,1,1,1,1,1,0.266132434,0.863383298,0.009046826
1,1,1,1,1,1,1,1,1,1,1,0.331814987,0.881798715,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.342527766,0.889079229,0
1,1,1,1,1,1,1,1,1,1,1,0.318852805,0.883511777,0
1,1,1,1,1,1,1,1,1,1,1,0.298495712,0.883940043,0
1,1,1,1,1,1,1,1,1,1,1,0.269984535,0.882441113,0
1,1,1,1,1,1,1,1,1,1,1,0.249936736,0.876445396,0
1,1,1,1,1,1,1,1,1,1,1,0.232925629,0.87987152,0
1,1,1,1,1,1,1,1,1,1,1,0.220919443,0.864668094,0
1,1,1,1,1,1,1,1,1,1,1,0.205257978,0.817773019,0.00188174
1,1,1,1,1,1,1,1,1,1,1,0.196597779,0.743468951,0.02981834
